id_sch,name,address,dcode,dname,type,tel,fax,url,num_stu,room,teacher,lat,lng
3110011203,โรงเรียนวัดลาดบัวขาว,170 / 7 แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10250,1044,สะพานสูง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2373 8744,-,https://wlbk.wordpress.com/,432,16,24,13.75834775,100.6965268
3110014103,โรงเรียนสมโภชกรุงอนุสรณ์ (200 ปี),1 ถนนกรุงเทพกรีฑา เขต สะพานสูง กรุงเทพ 10250,1044,สะพานสูง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2368 2652,0 2368 2652,www.spk200.ac.th/,1165,37,55,13.74030865,100.6922823
3110024104,โรงเรียนสุเหร่าซีรอ (ราษฎร์สามัคคี),25/2 หมู่ 8 ถนนราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กทม 10240,1044,สะพานสูง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2171 6353,0 2171 6353,www.suraoseraw.ac.th,786,28,35,13.76915144,100.6948477
3110014105,โรงเรียนสุเหร่าลาดบัวขาว,63/1 หมู่ 9 ถนนราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กทม 10240,1044,สะพานสูง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2184 7787,-,facebook.com/people/โรงเรียนสุเหร่าลาดบัวขาว-กรุงเทพมหานคร/100002816560279,547,19,26,13.76987212,100.7134769
3110024106,โรงเรียนสามแยกคลองหลอแหล,19/1 หมู่ 7 ถนนราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กทม 10240,1044,สะพานสูง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2917 0105,-,facebook.com/sarmyaklorela,487,17,23,13.78034841,100.70167
3110014201,โรงเรียนจินดาบำรุง,37 ซ.คู้บอน 13 ถ.เสรีไทย แขวงคันนายาว เขตคันนายาว,1043,คันนายาว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2510 5423,-,facebook.com/JindaBamrungSchool/,1003,36,51,13.84852583,100.6596035
3110014202,โรงเรียนคันนายาว (ธารินเจริญสงเคราะห์),37 ซอยเสรีไทย 50 แยก 3 ถ.เสรีไทย แขวงคันนายาว เขตคันนายาว กรุงเทพมหานคร 10230,1043,คันนายาว,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2517 0728,0 2517 0728,www.kny.ac.th/mainpage,925,37,47,13.79322139,100.6948363
3110014301,โรงเรียนสุเหร่าลาดพร้าว,568 ซ.สหการประมูล ถ.ประชาอุทิศ แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,1045,วังทองหลาง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2530 9774,0 2530 9774,http://suraoladprowschool.com/,127,8,12,13.77157772,100.5941312
3110014302,โรงเรียนสุเหร่าดอนสะแก,87 หมู่ 9 ซอยลาดพร้าว 96 แขวงพลับพลา เขตวังทองหลาง กรุงเทพมหานคร,1045,วังทองหลาง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2514 1716,0 2514 1716,http://203.155.220.242/suraodonsakae/home.html,261,10,19,13.78076752,100.6126065
3110014303,โรงเรียนวัดสามัคคีธรรม,51/1 หมู่ 12 ถ.ลาดพร้าว 64 เขตวังทองหลาง,1045,วังทองหลาง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2514 2807,-,facebook.com/โรงเรียนวัดสามัคคีธรรม-หนู-บุตรอุปถัมภ์-1222259954456959/,452,18,26,13.78418555,100.5999507
3110014401,โรงเรียนกลางคลองสอง (พร ดีเจริญ),3 ซ.พระยาสุเรนทร์ 40 แขวงสามวาตะวันตก เขตคลองสามวา กทม.10510,1046,คลองสามวา,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2175 3122,0 2175 3122,www.kk2school.com/,333,11,21,13.86200215,100.6991733
3110024402,โรงเรียนบางชัน (ปลื้มวิทยานุสรณ์),89 ถนน รามอินทรา 109 แขวงบางชัน เขตคลองสามวา กทม.,1046,คลองสามวา,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2517 0380,0 2517 7475,www.bangchan.ac.th/,3191,97,149,13.81788594,100.6977153
3110014403,โรงเรียนบ้านแบนชะโด,45 แขวงทรายกองดินใต้ เขตคลองสามวา กรุงเทพมหานคร 10510,1046,คลองสามวา,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2906 1319,0 2906 1319,http://school.bangkok.go.th/banbandchado/,150,8,11,13.8764865,100.7835397
3110014404,โรงเรียนบ้านหนองระแหง (ชมแสงประชานุกูล),12 หมู่ที่ 10 ถนนจตุโชติ แขวงสามวาตะวันตก เขตคลองสามวา กรุงเทพมหานคร,1046,คลองสามวา,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2569 2119,0 2569 2135,http://bannongrahang.wixsite.com/bannongrahang/about,253,8,10,13.90130649,100.690679
3110014405,โรงเรียนประชาราษฎร์อุปถัมภ์วิทยา,1051 ถ.พระยาสุเรนทร์ บางชัน คลองสามวา กรุงเทพฯ 10510,1046,คลองสามวา,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2175 3070,0 2919 1248,www.pracharach.ac.th/,1134,40,59,13.84406644,100.6957221
3110024406,โรงเรียนวัดคู้บอน (วัฒนานันท์อุทิศ),59 ซอย คู้บอน 35 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510,1046,คลองสามวา,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2510 4699,0 2510 4699,www.kubon.ac.th/,1746,53,83,13.85421797,100.6732148
3110014407,โรงเรียนวัดบัวแก้ว,2 ซอยนิมิตรใหม่ 19 ถนนนิมิตรใหม่ แขวงทรายกองดิน เขตคลองสามวา,1046,คลองสามวา,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2543 7305,-,www.bmaschool.net/watbuakaew/,694,30,41,13.85082191,100.7313667
3110014408,โรงเรียนวัดแป้นทอง (สามวาวิทยา),209 ซอยหทัยราษฏร์ 39 ถนนหทัยราษฎร์ แขวงสามวาตะวันตก เขตคลองสามวา กรุงเทพมหานคร 10510,1046,คลองสามวา,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2915 4279,-,www.bmaschool.net/watpanthong/,1089,31,49,13.88564434,100.708625
3110014409,โรงเรียนวัดพระยาสุเรนทร์ (บุญมีอนุกูล),167 ถ.พระยาสุเรนทร์ แขวงสามวาตะวันตก เขตคลองสามวา กรุงเทพ 10510,1046,คลองสามวา,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2914 0176,-,www.watprayasuren.ac.th/,883,28,42,13.87390429,100.6863542
